job,skills,uniq_id
SharePoint Administrator,"CSS, HTML, HTTP, SQL",d731c8701123fe90c348210ea60f163c
Position Type: IT-Contract,See Job Description,2e0188c3adbef6655b74beb8c590f7e1
Android Developers,"Algorithms, Analysis, Android, Development, iOS, Management, Scrum, Security, TDD, Testing, UX",5aada0ef4a56a998abeb675eca9409c5
Java Developer,"Apache, Business Requirements, Consulting, CSS, Developer, Development, Hadoop, HTML, HTTP, Java, JavaScript, jQuery, Linux, Management, OS x, Project, Scrum, Security, Solr, Supervision, Windows, Windows 7",996e6c890fba8fc4095a8e14246f8144
Systems Administrator (VMware / Red Hat Linux),See job description,52534f906a523c5b0efb52230d1a4088
Program Scheduler V,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",b5f44ad539b7c45ffa36f73b107f68b6
Sales Support Analyst,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",f029da40ad734517416361dfb5c36c74
Information Systems Security Design Architect CISSP Required,"Contract Independent, Contract W2",de9a28799ed77e88afb33fbbba78510c
UI/UX Designer,"CSS, Development, HTML, HTTP, JavaScript, Management, Testing, UX",9ea77a372b329544620d6a9e21146cdf
Java Application Architect,"Hand on Java Developer, Java Architect, Cassandra Information Preference Java Technologies",4cb789a11c0af058946fa01124a53741
Business Analyst - Business Analyst healthcare,Business Analyst healthcare,d567b8665c22d38e071884dbea84c067
Oracle eBusiness Programmer (Oracle R12),Full Time,01084cdc864fbf29a80def0c911944d6
"Network Administrator - Cisco UCS, VMware, Citrix, Windows","Cisco UCS, VMware, Citrix, Windows",0e8adf677740570cd0a97232673fa3eb
Wireless/RF Network Engineer,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",e383459f6086249b588f5a4c6f5622a8
Data Analyst,Property and Casualty Insurance experience / Data Analytics,51fb54d1436e6e04819db57721b35f31
HPC-Linux Administrator,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",bd345f1d96978869f50d0c898f0f0731
Cloud Orchestration and Automation,"Architecture, CSS, Excel, HTML, HTTP, Microsoft Word, MS Office, PowerPoint",34fd637e82f441006cccd86f44e5ffdb
Mechanical Engineer,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",0ac290ffb8cb0f1549f36b70ac024612
"Developer - .NET, build, release, deployment, SQL",".NET, build, release, deployment, SQL",5563ac52766cc5801438e927d2479f68
"Developer - AngularJS,Angular, Bootstrap, Node.js, Express, JavaScript,","AngularJS,Angular, Bootstrap, Node.js, Express, JavaScript,",917b09a0761eb8d5763a74c25bedb612
Natural/ADABAS Developer,"ADABAS, Analysis, Business Requirements, Developer, Development, JCL, Programming, Project, Quality Assurance, Release, Scripts, SDLC, SQL, SQL Server, Supervision, Testing",5a1fe7107acb246f2c40cf92abade24d
Facility Project Manager/Coordinator,"Contract Corp-To-Corp, Contract W2, 3-6 Months Perm Potential",54d4e9ad597c1e24631b29ab2580a257
Sr. Frontend Developer (Lead),"Access, Architect, Architecture, Consulting, Developer, Development, Engineers, IT, Libraries, Performance, Project, Research, Software, Telecom",4e8a8c11ff137e10f66b823776b0b732
Benefits Associate I- (Junior Role),"BENEFITS, PENSION, MEDICARE, MEDICAID, CUSTOMER SERVICE, CUSTOMER SUPPORT, CALL CENTER, BENEFITS ASSISTANT, BENEFITS ASSOCIATE, BENEFITS ADMINISTRATOR, ADMINISTRATION, ADMINISTRATIVE, ASSOCIATE, ENROLLMENT SPECIALIST",01d808bf998d22cf8a743c46dd855455
Project Manager,"Contract Independent, 1 year",12b6b02d3498a1d0432d9669a50087ef
DB Engineer,"Analysis, Architecture, CSS, Data Architecture, Data Mining, Data Modeling, HTML, HTTP, Modeling, MongoDB, NoSQL, PostgreSQL, Programming, Python, SQL",fe7cc689ea33768c455e9d3005d6e70a
Human Resources Recruiting Generalist,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",7fd3441f67f66c3406e538ab337f1a66
Corporate Counsel,"outbound procurement, sales and revenue generation agreements, negotiating complex IT Services and Outsourcing Agreements",713931543d0ec81e0e09d498b7258164
"Sr. Senior Manager of Software Engineering in Austin, TX","Technical Direction, Java, Scala, Python, big data, Hadoop, Spark, Kafka, Cassandra, HBase, agile, Infrastructure, scalability, Distributed Applications, multi-threading, designing, Development",f7fac0c163a247d4f85c04e3dc823a7e
Windows Endpoint Security Solution Engineer/Architect (Finance industry),See job description,944b5c7a30ac3205648337bf52d79657
Network Monitoring Tools Specialist,"Bash, Consulting, Database, Development, HTTP, IBM, Java, Manager, Management, Perl, PHP, Project, Release",1cd8a8e16df7f74f021ac3a17f37c478
Web developer (AWS and NodeJS),"Access, Application, Applications, Business Requirements, Consulting, Developer, Development, IT, Java, JavaScript, Middleware, Oracle, Performance, Python, Software, Specification, SQL, Telecom, Web, Web Developer",245c26842e68114ae5703710e22f1fe9
Counselor- Project/Program (Admin),"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",83548a991cd299badd6642bc5da5ff64
Production Shipper,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",abb872ceb40ff7036881d36c5b996b96
PeopleSoft ELM Developer:,"PeopleSoft ELM Developer:,",f1eeb91c6aec57493384d873316ad707
Customer Service Representative,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",40855bceaa4b025a4cf4c68a664b8a73
Hedge Fund Developer with C# & ASP.Net,"Contract Corp-To-Corp, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",e3cd231f363ff952d50371d05e3d72d9
Project Manager I,"Agile, Analysis, Development, Manager, Management, PMP, Project, Project Manager, Release, Risk Management, Sales",a1dc0b59350138201f95a68123c2b473
"Manager - QA, Automation, Management, Team Development, SDLC, Agile,SOA","QA, Automation, Management, Team Development, SDLC, Agile,SOA",a33ad5c41d62bcf3eacb325b86e649d2
Quality Assurance Tester,"Business Requirements, Consulting, Database, Development, JavaScript, Metrics, Performance Testing, Project, QA, QA Tester, Quality Assurance, SQL, Tester, Testing, XML",ab2ad69ba0515f2dc76f1f466e7b866c
Configuration Build Engineer,"AWS, Build/Release, Jenkins, Cruise Control, TeamCity, Monitoring",ac21d5dbf48b813db9838a7af85e99eb
E-Commerce Application Admin,"Access, Apache, Application, Architecture, Capacity Planning, Computer, Consulting, Database, Disaster Recovery, E-commerce, Ecommerce, HTTP, IT, J2EE, Linux, Management, Middleware, Network, Networking, Oracle, Perl, Protocols, Release, Shell Scripting, SQL, SQL Server, Supervisor, TCP/IP, Telecom, Web, Web Server",ed24218723ead3518031c9691a93198d
Windows Desktop Engineer (Application Integration),See job description,6c89f2383d72d219f2de3cd6c74b6e4e
Application Programmer V Specialist,"Development, Management, Programmer, Risk Management",89911f5569f796ea268fe2d78c5d06ae
Network Engineer/ Architect,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",b3dded1c24e6e289e799e4610a307dc6
IT Security Analyst,"SECURITY, CISA, CISM, CISSP, AUDIT",ebceb7eb9e6415ed8beb18b2f9b0e99b
Quantative Analyst,"Analysis, Analyst, CSS, Development, HTML, HTTP, Management, Metrics, Programming, Research, Risk Management, Testing",147ed30bf17d9949a8191c1f11906a29
Systems Engineer / Systems Integrator,NetApp (or other storage) Win stack (incl SQL DB) Citrix VmWare v5.5 some Linux Ability to wear multiple hats More of an engineer role more than a straight admin,e63df4401833d9923a5e73bf90d93968
Sr. Software Engineer / Technical Lead,".Net, Ada, Adobe, Ajax, Architecture, ASP, ASP.NET, Browser, Business Intelligence, CMS, Content Management, CSS, Developer, Development, DHTML, HTML, Java, JavaScript, jQuery, Management, MySQL, mysql, Oracle, PHP, Programming, Software Engineer, SQL, SQL Server, Web Developer",2a0747d32ee071c4ee7c672c2998c541
Data Architect - III,"AIX, Architecture, Business Requirements, CSS, Development, HTML, HTTP, Informatica, Oracle, PLSQL, PL/SQL, Programming, Project, Shell Scripting, SQL, SQL Server, Supervision, Unix",218a7a397b11e68c42185df694d2e55c
Systems Engineer,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",70f8d8debc636c6033601c1ca24b17f8
MySQL Database Architect/Administrator,Background / Experience Requirement: * 5+ years of experience in production operations. Small company/startup strongly preferred * Extremely strong MySQL skills; experience in application-driven sh,7ebdb6a575e75a8f0aedaa12c578a108
Test Lead,".Net, Accounting, Agile, Architecture, ASP, ASP.NET, Benchmark, CASE, C#, Consulting, CSS, Defect Management, Development, ERP, Excel, Foundation, HTML, HTTP, Lifecycle, Manager, Management, Metrics, PowerPoint, Project, Project Management, Project Manager, QA, Quality Center, Research, Sales, Scheduling, Scripts, Scrum, SDLC, Testing, Validation, VB",d797e672e1a008e0a7a1cef01bcd994f
Software Engineer-Graphics Interface Development,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",4af4742d58fc8cb7dc28abbd54c8ab6e
Java Developer,"Contract W2, 12-24 months",e88e9763dc2720a59c6b3d4581570fa6
Microstrategy Developer,"Analysis, Business Objects, Business Requirements, Developer, Development, Microstrategy, Project, QA, Release, SDLC, Security, SQL, Supervision, Testing, Validation",586b55725d1f6dfda3de36b752196cbb
Business Analyst - Business Analyst healthcare,Business Analyst healthcare,f37cf2e95bc6f53bb20fd03bb58c92b1
Sr Network Engineer,"Full Time, Direct Full Time",f741a6b6831b3ba30613abd65e7c7da2
Directory Services Engineer/ Active Directory SME,"Analysis, Business Requirements, Change Management, CSS, Development, Director, DNS, HTML, HTTP, Lifecycle, Management, PowerShell, Project, Security, Shell Scripting, Windows",5e194ce8f8343b73892c082107b25de3
Senior Mainframe Test Analyst,".Net, Analyst, Architecture, Content Management, Database, Development, ERP, Management, PeopleSoft, Protocol, Quality Assurance, SAP, Scripts, SDLC, SQL, SQL Server, Technical Writing, Testing, Test Plan, Transact-SQL",bdff1efea8bf28d4eb4464347212bdc1
Technical Business Analyst (Microsoft Exp.),See job description,50a1807bf5a4758d7e04346a73dd9cf1
DevOps,Job Requirements: - 5+ years of experience in Linux administration in a cloud focused environment (public and private) - Candidates should demonstrate strong technical strengths in most of the follo,7b64735603863095ec3568a3a6745586
Linux Administrator (Scripting Must),See job description,a1b3fba8c1a6613dfae2ee8b1f461bd0
BizTalk Developer,"Access, Consulting, CRM, Database, Developer, Engineer, IT, Libraries, Project, SDLC, SQL, Telecom, Testing",12069a37679bcb8946b05b8c4190313c
"Developer - AngularJS, Spring or Struts, RESTful","AngularJS, Spring or Struts, RESTful",64a4d0e22042adc9be873e92b09d9e02
